journey_id,date,service_type,zone_id,vehicle_id,driver_id,customer_id,scheduled_minutes,actual_minutes,delay_minutes,manual_override,status,revenue_gbp,cost_gbp
J007803,2026-03-14,LastMileDelivery,Z006,V0111,D0180,C00155,83,88,5,1,Late,34.07,37.95
J007804,2026-03-14,CharterRoute,Z026,V0310,D0214,C01145,57,63,6,1,Completed,20.03,15.13
J007805,2026-03-14,LastMileDelivery,Z029,V0170,D0107,C00740,55,64,9,1,Completed,32.05,25.8
J007806,2026-03-14,LastMileDelivery,Z022,V0336,D0213,C01977,76,84,8,0,Completed,27.43,18.83
J007807,2026-03-14,Shuttle,Z025,V0399,D0169,C00808,23,23,0,0,Completed,80.11,82.86
J007808,2026-03-14,WarehouseDispatch,Z003,V0075,D0005,C00460,78,81,3,0,Completed,314.75,252.55
J007809,2026-03-14,WarehouseDispatch,Z024,V0257,D0227,C01376,66,71,5,1,Completed,234.91,226.93
J007810,2026-03-14,CharterRoute,Z007,V0128,D0122,C01925,84,84,0,0,Completed,69.39,60.19
J007811,2026-03-14,CharterRoute,Z008,V0287,D0196,C01574,25,25,0,0,Completed,34.26,33.36
J007812,2026-03-14,WarehouseDispatch,Z017,V0358,D0115,C00031,65,65,0,0,Late,204.91,144.07
J007813,2026-03-14,CharterRoute,Z036,V0129,D0105,C00986,50,61,11,0,Late,33.45,26.5
J007814,2026-03-14,LastMileDelivery,Z035,V0383,D0141,C00198,88,91,3,0,Completed,20.67,15.76
J007815,2026-03-14,LastMileDelivery,Z025,V0380,D0249,C01871,49,49,0,0,Completed,39.26,38.98
J007816,2026-03-14,LastMileDelivery,Z005,V0313,D0074,C01751,69,73,4,0,Late,11.37,11.61
J007817,2026-03-14,CharterRoute,Z019,V0067,D0022,C01636,41,41,0,0,Completed,27.27,15.45
J007818,2026-03-14,WarehouseDispatch,Z001,V0377,D0146,C00207,27,33,6,0,Completed,71.9,67.8
J007819,2026-03-14,LastMileDelivery,Z027,V0391,D0141,C00258,70,70,0,0,Completed,13.98,8.74
J007820,2026-03-14,LastMileDelivery,Z032,V0041,D0135,C00133,44,44,0,0,Completed,42.27,30.24
J007821,2026-03-14,CharterRoute,Z013,V0275,D0207,C00486,28,34,6,0,Completed,30.95,32.4
J007822,2026-03-14,CharterRoute,Z010,V0011,D0209,C00293,29,30,1,0,Completed,56.15,37.38
J007823,2026-03-14,WarehouseDispatch,Z015,V0002,D0159,C01207,74,74,0,0,Late,100.79,71.87
J007824,2026-03-14,CharterRoute,Z035,V0339,D0091,C00138,29,29,0,0,Completed,64.43,71.05
J007825,2026-03-14,Shuttle,Z011,V0056,D0062,C00225,50,50,0,0,Completed,58.79,49.22
J007826,2026-03-14,WarehouseDispatch,Z001,V0275,D0054,C00470,73,74,1,0,Completed,242.42,142.71
J007827,2026-03-14,Shuttle,Z006,V0293,D0114,C01253,43,43,0,0,Late,14.05,13.06
J007828,2026-03-14,CharterRoute,Z011,V0349,D0130,C01027,54,54,0,0,Completed,13.85,7.69
J007829,2026-03-14,CharterRoute,Z035,V0009,D0147,C01213,25,25,0,0,Completed,65.8,41.13
J007830,2026-03-14,LastMileDelivery,Z033,V0099,D0047,C01092,60,66,6,1,Completed,51.31,45.41
J007831,2026-03-14,Shuttle,Z013,V0104,D0016,C00491,28,28,0,0,Completed,27.03,29.16
J007832,2026-03-14,Shuttle,Z008,V0132,D0006,C01968,27,40,13,0,Completed,56.55,54.69
J007833,2026-03-14,CharterRoute,Z028,V0230,D0201,C01997,85,89,4,0,Completed,81.39,71.53
J007834,2026-03-14,WarehouseDispatch,Z018,V0080,D0021,C01357,70,87,17,0,Late,182.3,188.78
J007835,2026-03-14,LastMileDelivery,Z009,V0286,D0221,C01502,89,92,3,0,Completed,55.26,45.47
J007836,2026-03-14,CharterRoute,Z021,V0080,D0236,C01050,46,49,3,0,Completed,31.24,19.77
J007837,2026-03-14,Shuttle,Z014,V0300,D0134,C00166,20,25,5,0,Late,40.24,27.79
J007838,2026-03-14,WarehouseDispatch,Z020,V0333,D0171,C00956,44,48,4,0,Completed,280.84,289.63
J007839,2026-03-14,LastMileDelivery,Z006,V0299,D0063,C01121,89,89,0,0,Completed,32.48,20.63
J007840,2026-03-14,WarehouseDispatch,Z016,V0318,D0084,C00445,27,53,26,0,Late,205.09,194.09
J007841,2026-03-14,WarehouseDispatch,Z028,V0267,D0039,C01247,60,61,1,0,Completed,245.09,189.95
J007842,2026-03-14,LastMileDelivery,Z021,V0243,D0024,C00439,54,58,4,0,Completed,41.39,25.59
J007843,2026-03-15,CharterRoute,Z024,V0237,D0161,C00759,65,65,0,0,Completed,52.84,43.82
J007844,2026-03-15,Shuttle,Z035,V0091,D0007,C00440,27,28,1,0,Completed,86.62,93.99
J007845,2026-03-15,CharterRoute,Z026,V0235,D0152,C01151,55,55,0,0,Completed,24.77,14.66
J007846,2026-03-15,Shuttle,Z001,V0141,D0077,C01590,71,71,0,0,Completed,10.23,7.7
J007847,2026-03-15,CharterRoute,Z034,V0091,D0232,C00143,54,75,21,0,Failed,88.72,100.2
J007848,2026-03-15,WarehouseDispatch,Z033,V0395,D0105,C00678,39,44,5,0,Completed,272.13,221.5
J007849,2026-03-15,WarehouseDispatch,Z030,V0055,D0051,C00988,40,47,7,0,Completed,196.85,159.33
J007850,2026-03-15,LastMileDelivery,Z015,V0164,D0184,C00866,39,45,6,0,Completed,30.99,27.02
J007851,2026-03-15,CharterRoute,Z009,V0376,D0208,C00588,61,61,0,0,Completed,30.15,31.75
J007852,2026-03-15,LastMileDelivery,Z013,V0058,D0143,C01973,48,48,0,0,Completed,40.76,36.62
J007853,2026-03-15,WarehouseDispatch,Z001,V0161,D0204,C01112,42,42,0,0,Completed,194.61,110.82
J007854,2026-03-15,CharterRoute,Z005,V0235,D0243,C00565,54,60,6,0,Completed,47.35,33.69
J007855,2026-03-15,CharterRoute,Z002,V0025,D0174,C01659,33,42,9,0,Completed,78.5,44.45
J007856,2026-03-15,WarehouseDispatch,Z001,V0218,D0205,C00786,48,48,0,0,Completed,182.35,206.04
J007857,2026-03-15,LastMileDelivery,Z022,V0179,D0165,C00846,85,87,2,0,Completed,65.33,44.54
J007858,2026-03-15,CharterRoute,Z023,V0103,D0087,C01078,82,82,0,0,Completed,59.52,64.82
J007859,2026-03-15,LastMileDelivery,Z032,V0280,D0126,C00636,73,78,5,0,Completed,33.37,30.13
J007860,2026-03-15,CharterRoute,Z033,V0164,D0061,C01849,36,39,3,0,Completed,88.39,51.1
J007861,2026-03-15,LastMileDelivery,Z019,V0192,D0083,C00890,64,67,3,0,Completed,81.95,62.74
J007862,2026-03-15,Shuttle,Z011,V0391,D0009,C00708,53,55,2,0,Completed,12.05,8.32
J007863,2026-03-15,LastMileDelivery,Z034,V0322,D0005,C01987,71,82,11,0,Failed,93.33,55.32
J007864,2026-03-15,CharterRoute,Z036,V0373,D0030,C00416,70,77,7,0,Late,28.29,19.22
J007865,2026-03-15,CharterRoute,Z011,V0006,D0148,C00681,88,93,5,0,Completed,51.09,50.81
J007866,2026-03-15,LastMileDelivery,Z027,V0226,D0201,C01835,47,47,0,0,Completed,58.29,41.09
J007867,2026-03-15,LastMileDelivery,Z009,V0162,D0240,C00257,34,34,0,0,Completed,61.99,47.2
J007868,2026-03-15,Shuttle,Z021,V0117,D0097,C01106,38,47,9,0,Completed,17.64,9.99
J007869,2026-03-15,WarehouseDispatch,Z010,V0262,D0039,C01450,55,55,0,0,Completed,225.3,162.94
J007870,2026-03-15,WarehouseDispatch,Z018,V0068,D0067,C01095,56,61,5,0,Failed,239.04,214.33
J007871,2026-03-15,WarehouseDispatch,Z032,V0324,D0248,C01480,25,29,4,0,Completed,135.1,111.89
J007872,2026-03-15,Shuttle,Z033,V0184,D0075,C01196,51,56,5,0,Completed,11.08,10.71
J007873,2026-03-15,WarehouseDispatch,Z014,V0233,D0130,C01829,70,72,2,0,Completed,200.15,171.55
J007874,2026-03-15,WarehouseDispatch,Z030,V0131,D0241,C01916,23,23,0,0,Late,156.12,147.05
J007875,2026-03-15,CharterRoute,Z014,V0344,D0099,C00002,20,22,2,0,Completed,14.42,16.27
J007876,2026-03-15,Shuttle,Z028,V0034,D0041,C01796,54,56,2,0,Completed,26.12,23.71
J007877,2026-03-15,Shuttle,Z032,V0146,D0147,C01557,77,82,5,0,Completed,15.16,11.19
J007878,2026-03-15,Shuttle,Z025,V0044,D0070,C01723,63,64,1,0,Completed,33.67,25.97
J007879,2026-03-15,LastMileDelivery,Z012,V0299,D0180,C01856,68,69,1,0,Late,83.15,80.08
J007880,2026-03-15,WarehouseDispatch,Z018,V0025,D0152,C01644,81,86,5,0,Failed,218.58,177.68
J007881,2026-03-15,WarehouseDispatch,Z025,V0294,D0177,C00980,86,87,1,0,Completed,61.76,67.54
J007882,2026-03-15,LastMileDelivery,Z006,V0098,D0116,C01870,32,34,2,0,Completed,48.42,30.66
J007883,2026-03-15,LastMileDelivery,Z006,V0153,D0221,C01838,66,66,0,0,Late,93.67,59.45
J007884,2026-03-15,CharterRoute,Z026,V0089,D0181,C01460,22,26,4,0,Completed,84.71,62.39
J007885,2026-03-15,Shuttle,Z009,V0041,D0147,C01381,83,83,0,0,Completed,66.76,62.74
J007886,2026-03-15,LastMileDelivery,Z003,V0060,D0225,C00412,89,89,0,0,Completed,26.32,24.85
J007887,2026-03-15,Shuttle,Z029,V0249,D0145,C01972,43,43,0,0,Completed,36.88,39.62
J007888,2026-03-15,WarehouseDispatch,Z001,V0073,D0170,C00359,49,50,1,0,Completed,246.18,196.21
J007889,2026-03-15,CharterRoute,Z030,V0349,D0239,C01348,20,26,6,0,Completed,39.26,30.17
J007890,2026-03-15,WarehouseDispatch,Z022,V0261,D0073,C00362,65,66,1,0,Completed,273.71,246.14
J007891,2026-03-15,Shuttle,Z017,V0325,D0224,C01714,23,23,0,0,Completed,9.41,8.56
J007892,2026-03-15,CharterRoute,Z003,V0189,D0172,C00752,29,29,0,0,Completed,9.11,7.09
J007893,2026-03-15,LastMileDelivery,Z001,V0253,D0090,C00723,45,45,0,0,Late,73.21,56.32
J007894,2026-03-15,LastMileDelivery,Z035,V0268,D0007,C01537,77,81,4,0,Completed,9.29,5.91
J007895,2026-03-15,Shuttle,Z004,V0249,D0028,C01480,37,51,14,1,Failed,52.4,49.69
J007896,2026-03-15,WarehouseDispatch,Z009,V0347,D0241,C00867,44,51,7,0,Completed,50.53,38.35
J007897,2026-03-15,CharterRoute,Z034,V0141,D0209,C00044,37,47,10,0,Failed,80.99,46.7
J007898,2026-03-15,WarehouseDispatch,Z013,V0090,D0049,C00946,37,48,11,1,Completed,54.99,34.54
J007899,2026-03-15,WarehouseDispatch,Z016,V0043,D0128,C00932,23,39,16,0,Late,185.18,143.66
J007900,2026-03-15,LastMileDelivery,Z007,V0297,D0235,C00534,23,30,7,1,Late,42.45,43.27
J007901,2026-03-15,CharterRoute,Z031,V0224,D0231,C00482,58,60,2,0,Completed,93.58,57.27
J007902,2026-03-15,WarehouseDispatch,Z026,V0194,D0069,C00901,20,20,0,0,Late,136.44,111.53
J007903,2026-03-15,Shuttle,Z013,V0379,D0105,C01434,56,56,0,0,Completed,28.36,16.17
J007904,2026-03-15,CharterRoute,Z023,V0111,D0148,C01901,72,82,10,0,Completed,33.62,29.81
J007905,2026-03-15,CharterRoute,Z031,V0400,D0223,C00154,71,73,2,0,Completed,32.02,31.59
J007906,2026-03-15,LastMileDelivery,Z013,V0065,D0153,C00922,76,82,6,1,Completed,24.51,16.75
J007907,2026-03-15,LastMileDelivery,Z010,V0033,D0091,C00100,28,31,3,0,Completed,46.04,27.53
J007908,2026-03-15,WarehouseDispatch,Z004,V0342,D0223,C01551,63,70,7,1,Completed,227.6,210.61
J007909,2026-03-15,Shuttle,Z004,V0385,D0159,C00769,72,72,0,0,Completed,74.49,67.01
J007910,2026-03-15,WarehouseDispatch,Z005,V0141,D0187,C01252,75,75,0,0,Late,69.6,79.04
J007911,2026-03-15,WarehouseDispatch,Z032,V0249,D0207,C00851,30,30,0,0,Late,100.15,110.44
J007912,2026-03-15,CharterRoute,Z036,V0072,D0131,C01092,37,48,11,0,Completed,33.77,31.32
J007913,2026-03-15,LastMileDelivery,Z036,V0368,D0056,C01730,66,84,18,0,Failed,76.0,84.77
J007914,2026-03-15,WarehouseDispatch,Z019,V0341,D0176,C00420,87,87,0,0,Completed,121.18,86.55
J007915,2026-03-15,CharterRoute,Z007,V0313,D0177,C00482,80,88,8,0,Completed,43.51,42.25
J007916,2026-03-15,LastMileDelivery,Z004,V0074,D0169,C00459,60,72,12,0,Completed,20.88,23.19
J007917,2026-03-15,CharterRoute,Z010,V0307,D0017,C01643,31,32,1,0,Late,19.14,19.71
J007918,2026-03-15,Shuttle,Z016,V0027,D0137,C01848,35,54,19,1,Completed,66.75,37.15
J007919,2026-03-15,Shuttle,Z034,V0142,D0103,C00568,31,43,12,0,Completed,76.67,81.87
J007920,2026-03-15,Shuttle,Z028,V0204,D0085,C01916,37,37,0,0,Completed,94.54,69.63
J007921,2026-03-15,LastMileDelivery,Z036,V0102,D0142,C00517,55,60,5,0,Completed,15.42,15.37
J007922,2026-03-15,LastMileDelivery,Z023,V0353,D0102,C01417,84,91,7,0,Completed,34.23,27.58
J007923,2026-03-15,CharterRoute,Z004,V0138,D0212,C00954,49,49,0,0,Completed,53.27,58.41
J007924,2026-03-15,Shuttle,Z007,V0305,D0186,C00841,80,95,15,1,Failed,83.66,75.58
J007925,2026-03-15,LastMileDelivery,Z028,V0283,D0091,C01638,89,92,3,0,Completed,30.68,33.98
J007926,2026-03-15,CharterRoute,Z029,V0265,D0151,C01649,28,35,7,0,Completed,51.54,54.07
J007927,2026-03-15,CharterRoute,Z003,V0304,D0034,C01726,62,63,1,0,Completed,29.85,26.95
J007928,2026-03-15,Shuttle,Z003,V0016,D0030,C01627,48,50,2,0,Completed,59.08,66.32
J007929,2026-03-15,Shuttle,Z020,V0037,D0007,C01613,66,67,1,0,Completed,67.98,67.88
J007930,2026-03-15,CharterRoute,Z013,V0175,D0184,C00531,80,93,13,0,Completed,43.62,30.53
J007931,2026-03-15,LastMileDelivery,Z015,V0168,D0228,C01045,78,84,6,0,Completed,77.57,72.79
J007932,2026-03-15,LastMileDelivery,Z006,V0038,D0226,C01702,58,70,12,1,Failed,76.98,60.3
J007933,2026-03-15,LastMileDelivery,Z020,V0226,D0050,C01073,67,67,0,0,Completed,48.39,52.68
J007934,2026-03-15,LastMileDelivery,Z001,V0247,D0197,C00886,88,88,0,0,Completed,29.07,20.62
J007935,2026-03-15,WarehouseDispatch,Z033,V0243,D0043,C00541,80,80,0,0,Completed,212.53,236.85
J007936,2026-03-15,Shuttle,Z033,V0304,D0240,C01517,50,51,1,0,Completed,94.35,74.37
J007937,2026-03-15,Shuttle,Z016,V0192,D0196,C01580,79,92,13,0,Completed,74.21,72.31
J007938,2026-03-15,WarehouseDispatch,Z034,V0182,D0164,C00941,49,66,17,0,Completed,250.57,241.63
J007939,2026-03-15,Shuttle,Z036,V0385,D0054,C01009,37,46,9,0,Completed,83.81,59.59
J007940,2026-03-15,CharterRoute,Z018,V0384,D0008,C01899,69,78,9,0,Completed,27.29,21.77
J007941,2026-03-15,Shuttle,Z027,V0190,D0023,C00867,72,76,4,0,Completed,60.73,56.35
J007942,2026-03-15,WarehouseDispatch,Z020,V0358,D0085,C01935,33,33,0,0,Completed,193.59,213.28
J007943,2026-03-15,CharterRoute,Z001,V0132,D0069,C01864,20,21,1,0,Completed,36.06,27.52
J007944,2026-03-15,LastMileDelivery,Z007,V0158,D0116,C00972,26,30,4,0,Completed,72.19,82.16
J007945,2026-03-15,Shuttle,Z023,V0088,D0098,C01428,58,58,0,0,Completed,77.85,78.03
J007946,2026-03-15,WarehouseDispatch,Z006,V0279,D0101,C00504,37,42,5,0,Completed,138.21,79.79
J007947,2026-03-15,LastMileDelivery,Z027,V0203,D0206,C01070,65,66,1,0,Completed,38.71,28.98
J007948,2026-03-15,Shuttle,Z002,V0199,D0059,C00641,69,74,5,0,Completed,73.26,75.54
J007949,2026-03-15,Shuttle,Z001,V0255,D0167,C01552,46,53,7,1,Completed,83.07,47.84
J007950,2026-03-15,WarehouseDispatch,Z018,V0233,D0200,C00003,24,35,11,0,Completed,223.72,150.78
J007951,2026-03-15,LastMileDelivery,Z008,V0166,D0195,C00537,43,43,0,0,Late,93.73,71.59
J007952,2026-03-15,Shuttle,Z029,V0336,D0227,C01202,69,73,4,0,Completed,64.55,53.09
J007953,2026-03-15,CharterRoute,Z028,V0240,D0004,C01998,81,87,6,0,Completed,26.28,16.55
J007954,2026-03-15,WarehouseDispatch,Z034,V0157,D0021,C00550,39,54,15,0,Completed,50.75,54.2
J007955,2026-03-15,LastMileDelivery,Z003,V0101,D0043,C01524,31,34,3,0,Completed,64.93,48.7
J007956,2026-03-15,Shuttle,Z013,V0170,D0057,C01553,42,46,4,0,Late,47.07,33.51
J007957,2026-03-15,CharterRoute,Z017,V0004,D0066,C00135,56,62,6,1,Completed,14.37,11.54
J007958,2026-03-15,LastMileDelivery,Z032,V0130,D0168,C01606,35,41,6,0,Completed,35.5,40.38
J007959,2026-03-15,CharterRoute,Z029,V0011,D0002,C01138,21,27,6,1,Completed,64.22,58.57
J007960,2026-03-15,WarehouseDispatch,Z002,V0065,D0113,C00499,36,36,0,0,Completed,224.18,240.19
J007961,2026-03-15,Shuttle,Z021,V0118,D0212,C00045,85,85,0,0,Completed,24.71,24.2
J007962,2026-03-15,Shuttle,Z035,V0099,D0040,C01433,61,64,3,0,Completed,57.26,38.69
J007963,2026-03-15,LastMileDelivery,Z011,V0075,D0159,C00120,83,85,2,0,Completed,65.56,48.11
J007964,2026-03-15,WarehouseDispatch,Z005,V0229,D0072,C00919,68,68,0,0,Completed,48.46,40.23
J007965,2026-03-15,Shuttle,Z022,V0063,D0199,C00799,62,64,2,0,Completed,65.08,44.21
J007966,2026-03-15,CharterRoute,Z032,V0137,D0005,C01306,46,46,0,0,Completed,10.54,7.24
J007967,2026-03-15,WarehouseDispatch,Z002,V0030,D0062,C01781,52,52,0,0,Completed,76.95,64.56
J007968,2026-03-15,WarehouseDispatch,Z017,V0017,D0186,C01635,87,91,4,1,Completed,63.04,57.58
J007969,2026-03-15,CharterRoute,Z018,V0038,D0016,C01778,78,94,16,0,Late,41.19,34.53
J007970,2026-03-15,LastMileDelivery,Z017,V0002,D0248,C00787,21,21,0,0,Completed,46.81,41.13
J007971,2026-03-15,Shuttle,Z001,V0186,D0114,C01044,31,40,9,1,Completed,8.41,7.93
J007972,2026-03-15,Shuttle,Z005,V0127,D0053,C00411,83,84,1,0,Completed,65.96,49.5
J007973,2026-03-15,Shuttle,Z019,V0124,D0103,C01773,61,65,4,0,Completed,70.75,73.14
J007974,2026-03-15,WarehouseDispatch,Z022,V0260,D0231,C00006,66,69,3,1,Failed,107.14,63.59
J007975,2026-03-15,LastMileDelivery,Z034,V0029,D0127,C00307,40,46,6,0,Completed,13.01,12.94
J007976,2026-03-15,LastMileDelivery,Z027,V0301,D0188,C01500,42,42,0,0,Completed,23.02,22.19
J007977,2026-03-15,LastMileDelivery,Z003,V0113,D0232,C00052,20,20,0,0,Completed,42.51,27.06
J007978,2026-03-15,LastMileDelivery,Z028,V0077,D0067,C00827,32,34,2,0,Completed,75.85,69.14
J007979,2026-03-15,Shuttle,Z018,V0302,D0034,C00738,33,38,5,0,Completed,66.81,76.66
J007980,2026-03-15,LastMileDelivery,Z029,V0205,D0062,C01489,78,78,0,0,Completed,36.32,33.83
J007981,2026-03-15,LastMileDelivery,Z024,V0060,D0051,C01763,88,93,5,0,Completed,24.55,20.07
J007982,2026-03-15,LastMileDelivery,Z024,V0147,D0026,C00588,23,25,2,0,Late,66.65,56.35
J007983,2026-03-15,LastMileDelivery,Z015,V0091,D0233,C01843,76,77,1,0,Completed,18.91,13.1
J007984,2026-03-15,LastMileDelivery,Z005,V0034,D0108,C01634,72,87,15,1,Late,42.37,46.6
J007985,2026-03-15,WarehouseDispatch,Z028,V0205,D0136,C01135,30,30,0,0,Completed,103.11,63.23
J007986,2026-03-15,CharterRoute,Z018,V0371,D0106,C01596,36,43,7,0,Completed,29.72,23.1
J007987,2026-03-15,Shuttle,Z033,V0140,D0073,C01363,56,56,0,0,Completed,20.74,19.18
J007988,2026-03-15,CharterRoute,Z005,V0185,D0048,C00876,52,55,3,0,Completed,30.01,27.62
J007989,2026-03-15,LastMileDelivery,Z002,V0009,D0174,C00126,52,56,4,0,Late,38.19,33.85
J007990,2026-03-15,LastMileDelivery,Z006,V0395,D0209,C01928,33,38,5,0,Completed,34.65,26.81
J007991,2026-03-15,Shuttle,Z033,V0362,D0097,C01381,47,60,13,0,Completed,41.01,42.42
J007992,2026-03-15,Shuttle,Z006,V0145,D0077,C01478,28,28,0,0,Completed,13.63,11.49
J007993,2026-03-15,LastMileDelivery,Z018,V0102,D0096,C00746,65,72,7,0,Completed,29.01,30.28
J007994,2026-03-15,WarehouseDispatch,Z011,V0382,D0075,C00217,45,45,0,0,Completed,198.03,200.46
J007995,2026-03-15,WarehouseDispatch,Z020,V0187,D0221,C01120,59,60,1,0,Completed,222.37,239.59
J007996,2026-03-15,CharterRoute,Z002,V0383,D0200,C00736,35,35,0,0,Completed,80.98,75.37
J007997,2026-03-15,LastMileDelivery,Z005,V0398,D0072,C00162,87,90,3,0,Completed,31.97,33.79
J007998,2026-03-15,Shuttle,Z016,V0249,D0210,C01206,30,45,15,0,Completed,92.41,62.19
J007999,2026-03-15,LastMileDelivery,Z001,V0391,D0197,C00112,39,39,0,0,Completed,78.72,86.55
J008000,2026-03-15,CharterRoute,Z021,V0170,D0144,C01057,47,49,2,0,Completed,24.54,21.97
J008001,2026-03-15,CharterRoute,Z018,V0327,D0141,C01127,52,69,17,0,Failed,55.43,56.86
J008002,2026-03-15,Shuttle,Z031,V0313,D0209,C00981,79,84,5,0,Completed,26.25,29.69
J008003,2026-03-15,LastMileDelivery,Z021,V0305,D0070,C01413,70,74,4,0,Late,79.96,49.59
J008004,2026-03-15,WarehouseDispatch,Z005,V0036,D0116,C00579,67,69,2,0,Completed,174.64,133.45
J008005,2026-03-15,Shuttle,Z013,V0055,D0033,C00235,76,80,4,0,Completed,57.19,55.8
J008006,2026-03-15,LastMileDelivery,Z029,V0094,D0146,C00602,56,59,3,0,Late,76.94,47.86
J008007,2026-03-15,CharterRoute,Z036,V0061,D0017,C00231,89,103,14,0,Completed,12.56,12.97
J008008,2026-03-15,Shuttle,Z031,V0258,D0212,C01415,78,78,0,0,Completed,44.97,25.89
J008009,2026-03-15,Shuttle,Z008,V0037,D0164,C01636,74,76,2,0,Completed,32.32,18.33
J008010,2026-03-15,LastMileDelivery,Z022,V0235,D0069,C01748,65,65,0,0,Completed,32.55,28.03
J008011,2026-03-15,LastMileDelivery,Z024,V0090,D0025,C00140,48,63,15,1,Completed,86.36,84.55
J008012,2026-03-15,Shuttle,Z004,V0051,D0146,C01776,34,34,0,0,Completed,45.95,27.27
J008013,2026-03-15,LastMileDelivery,Z002,V0045,D0158,C00156,58,58,0,0,Completed,58.78,32.94
J008014,2026-03-15,CharterRoute,Z014,V0258,D0110,C00886,55,55,0,0,Completed,10.62,8.61
J008015,2026-03-15,Shuttle,Z006,V0297,D0184,C01384,43,48,5,0,Completed,88.95,74.97
J008016,2026-03-15,CharterRoute,Z017,V0052,D0111,C01413,87,88,1,0,Late,72.27,61.81
J008017,2026-03-15,LastMileDelivery,Z004,V0018,D0236,C00876,86,90,4,0,Late,62.33,52.33
J008018,2026-03-15,LastMileDelivery,Z031,V0128,D0215,C01949,54,61,7,1,Completed,12.12,7.33
J008019,2026-03-15,WarehouseDispatch,Z029,V0384,D0086,C00171,62,63,1,0,Completed,143.52,139.67
J008020,2026-03-15,WarehouseDispatch,Z022,V0327,D0177,C01638,54,54,0,0,Late,58.94,64.19
J008021,2026-03-15,CharterRoute,Z003,V0283,D0239,C01263,77,81,4,0,Completed,44.64,39.61
J008022,2026-03-15,LastMileDelivery,Z024,V0379,D0205,C01897,78,78,0,0,Completed,83.32,76.76
J008023,2026-03-15,LastMileDelivery,Z018,V0238,D0184,C00465,54,59,5,0,Completed,91.83,70.6
J008024,2026-03-15,CharterRoute,Z022,V0154,D0243,C01095,22,22,0,0,Late,86.54,86.01
J008025,2026-03-15,CharterRoute,Z018,V0132,D0191,C01447,88,102,14,0,Completed,58.28,47.29
J008026,2026-03-15,LastMileDelivery,Z029,V0119,D0119,C01419,86,90,4,0,Completed,52.06,50.22
J008027,2026-03-15,CharterRoute,Z025,V0236,D0073,C00984,81,84,3,0,Completed,61.42,66.13
J008028,2026-03-15,WarehouseDispatch,Z031,V0265,D0009,C00478,51,51,0,0,Completed,302.11,294.6
J008029,2026-03-15,WarehouseDispatch,Z016,V0064,D0234,C01019,75,89,14,0,Completed,87.07,71.37
J008030,2026-03-15,WarehouseDispatch,Z015,V0025,D0218,C00452,38,45,7,0,Late,82.58,85.75
J008031,2026-03-15,LastMileDelivery,Z007,V0218,D0042,C01977,37,37,0,0,Late,38.31,38.95
J008032,2026-03-15,Shuttle,Z033,V0335,D0117,C01530,35,35,0,0,Completed,30.75,30.11
J008033,2026-03-15,LastMileDelivery,Z009,V0386,D0145,C01030,79,84,5,0,Completed,32.33,24.6
J008034,2026-03-16,CharterRoute,Z019,V0400,D0041,C00218,47,51,4,0,Completed,40.21,24.52
J008035,2026-03-16,WarehouseDispatch,Z029,V0353,D0169,C01130,44,48,4,0,Late,113.13,107.36
J008036,2026-03-16,CharterRoute,Z005,V0286,D0176,C00276,65,68,3,0,Completed,65.46,39.51
J008037,2026-03-16,CharterRoute,Z014,V0083,D0237,C00252,45,48,3,0,Completed,33.0,31.8
J008038,2026-03-16,Shuttle,Z019,V0369,D0009,C01319,68,72,4,0,Completed,16.13,9.03
J008039,2026-03-16,Shuttle,Z008,V0318,D0225,C01136,88,88,0,0,Completed,47.96,43.08
J008040,2026-03-16,LastMileDelivery,Z019,V0384,D0159,C01468,47,47,0,0,Completed,48.77,48.31
J008041,2026-03-16,Shuttle,Z008,V0084,D0222,C00859,48,49,1,0,Completed,16.45,15.39
J008042,2026-03-16,LastMileDelivery,Z001,V0181,D0050,C00852,24,29,5,0,Completed,55.7,37.96
J008043,2026-03-16,Shuttle,Z012,V0162,D0052,C01970,66,66,0,0,Completed,83.68,77.71
J008044,2026-03-16,CharterRoute,Z001,V0223,D0077,C00411,72,76,4,0,Completed,85.49,63.47
J008045,2026-03-16,CharterRoute,Z001,V0139,D0043,C00954,72,72,0,0,Late,52.87,57.02
J008046,2026-03-16,LastMileDelivery,Z003,V0088,D0237,C01645,88,92,4,0,Completed,91.29,101.69
J008047,2026-03-16,Shuttle,Z034,V0011,D0154,C01541,52,68,16,1,Late,19.22,17.1
J008048,2026-03-16,LastMileDelivery,Z004,V0082,D0235,C00487,26,26,0,0,Completed,11.45,11.37
J008049,2026-03-16,LastMileDelivery,Z021,V0378,D0022,C01469,40,46,6,0,Completed,78.58,72.33
J008050,2026-03-16,LastMileDelivery,Z036,V0119,D0061,C01361,49,62,13,0,Completed,86.34,57.13
J008051,2026-03-16,LastMileDelivery,Z031,V0213,D0064,C00031,36,43,7,0,Completed,22.78,16.6
J008052,2026-03-16,Shuttle,Z019,V0069,D0208,C01182,38,41,3,0,Completed,91.98,97.77
J008053,2026-03-16,Shuttle,Z036,V0183,D0060,C01212,71,88,17,0,Failed,69.51,70.44
J008054,2026-03-16,LastMileDelivery,Z018,V0335,D0040,C01558,70,79,9,0,Late,18.64,10.54
J008055,2026-03-16,Shuttle,Z019,V0320,D0009,C00396,36,43,7,0,Completed,75.48,49.45
